id,doi,title,display_name,relevance_score,publication_year,publication_date,language,type,type_crossref,indexed_in,countries_distinct_count,institutions_distinct_count,corresponding_author_ids,corresponding_institution_ids,fwci,has_fulltext,fulltext_origin,cited_by_count,is_retracted,is_paratext,mesh,locations_count,datasets,versions,referenced_works_count,referenced_works,related_works,ngrams_url,cited_by_api_url,updated_date,created_date,ids.openalex,ids.doi,primary_location.is_oa,primary_location.landing_page_url,primary_location.pdf_url,primary_location.source.id,primary_location.source.display_name,primary_location.source.issn_l,primary_location.source.issn,primary_location.source.is_oa,primary_location.source.is_in_doaj,primary_location.source.is_core,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.host_organization_lineage,primary_location.source.host_organization_lineage_names,primary_location.source.type,primary_location.license,primary_location.license_id,primary_location.version,primary_location.is_accepted,primary_location.is_published,open_access.is_oa,open_access.oa_status,open_access.oa_url,open_access.any_repository_has_fulltext,apc_list.value,apc_list.currency,apc_list.value_usd,apc_list.provenance,apc_paid.value,apc_paid.currency,apc_paid.value_usd,apc_paid.provenance,citation_normalized_percentile.value,citation_normalized_percentile.is_in_top_1_percent,citation_normalized_percentile.is_in_top_10_percent,cited_by_percentile_year.min,cited_by_percentile_year.max,biblio.volume,biblio.issue,biblio.first_page,biblio.last_page,primary_topic.id,primary_topic.display_name,primary_topic.score,primary_topic.subfield.id,primary_topic.subfield.display_name,primary_topic.field.id,primary_topic.field.display_name,primary_topic.domain.id,primary_topic.domain.display_name,best_oa_location.is_oa,best_oa_location.landing_page_url,best_oa_location.pdf_url,best_oa_location.source.id,best_oa_location.source.display_name,best_oa_location.source.issn_l,best_oa_location.source.issn,best_oa_location.source.is_oa,best_oa_location.source.is_in_doaj,best_oa_location.source.is_core,best_oa_location.source.host_organization,best_oa_location.source.host_organization_name,best_oa_location.source.host_organization_lineage,best_oa_location.source.host_organization_lineage_names,best_oa_location.source.type,best_oa_location.license,best_oa_location.license_id,best_oa_location.version,best_oa_location.is_accepted,best_oa_location.is_published,ids.pmid,citation_normalized_percentile,apc_list,apc_paid,abstract,authorships.author_position,authorships.institutions,authorships.countries,authorships.is_corresponding,authorships.raw_author_name,authorships.raw_affiliation_strings,authorships.affiliations,authorships.author.id,authorships.author.display_name,authorships.author.orcid,topics.id,topics.display_name,topics.score,topics.subfield.id,topics.subfield.display_name,topics.field.id,topics.field.display_name,topics.domain.id,topics.domain.display_name,keywords.id,keywords.display_name,keywords.score,concepts.id,concepts.wikidata,concepts.display_name,concepts.level,concepts.score,locations.is_oa,locations.landing_page_url,locations.pdf_url,locations.license,locations.license_id,locations.version,locations.is_accepted,locations.is_published,locations.source.id,locations.source.display_name,locations.source.issn_l,locations.source.issn,locations.source.is_oa,locations.source.is_in_doaj,locations.source.is_core,locations.source.host_organization,locations.source.host_organization_name,locations.source.host_organization_lineage,locations.source.host_organization_lineage_names,locations.source.type,locations.source,sustainable_development_goals.id,sustainable_development_goals.display_name,sustainable_development_goals.score,grants.funder,grants.funder_display_name,grants.award_id,counts_by_year.year,counts_by_year.cited_by_count
https://openalex.org/W4387881419,https://doi.org/10.1016/j.cretres.2023.105752,A bioprovince for the Barremian–Aptian charophytes of the Central Tethyan Archipelago,A bioprovince for the Barremian–Aptian charophytes of the Central Tethyan Archipelago,2.6868398,2024,2024-02-01,en,article,journal-article,crossref,4,8,https://openalex.org/A5056679580,https://openalex.org/I71999127,6.457,True,pdf,2,False,False,,2,,,39,https://openalex.org/W1924086974|https://openalex.org/W1990213721|https://openalex.org/W2002912225|https://openalex.org/W2006052583|https://openalex.org/W2013698265|https://openalex.org/W2023943031|https://openalex.org/W2028461074|https://openalex.org/W2046475777|https://openalex.org/W2050567601|https://openalex.org/W2074465065|https://openalex.org/W2081989452|https://openalex.org/W2086081509|https://openalex.org/W2094988014|https://openalex.org/W2120484799|https://openalex.org/W2133606327|https://openalex.org/W2133891947|https://openalex.org/W2150075354|https://openalex.org/W2183329544|https://openalex.org/W2194939335|https://openalex.org/W2312425720|https://openalex.org/W2326053399|https://openalex.org/W2602651555|https://openalex.org/W2746856766|https://openalex.org/W2806349620|https://openalex.org/W2806649024|https://openalex.org/W2888639489|https://openalex.org/W2913147227|https://openalex.org/W2955052121|https://openalex.org/W3036897041|https://openalex.org/W3047441263|https://openalex.org/W3121262087|https://openalex.org/W3134954852|https://openalex.org/W3169728946|https://openalex.org/W3175504290|https://openalex.org/W3197320550|https://openalex.org/W4283162159|https://openalex.org/W4292365809|https://openalex.org/W4297810671|https://openalex.org/W80289439,https://openalex.org/W648697357|https://openalex.org/W4283025691|https://openalex.org/W373012597|https://openalex.org/W3194717727|https://openalex.org/W3184952249|https://openalex.org/W2526444517|https://openalex.org/W2234799166|https://openalex.org/W1984925851|https://openalex.org/W1432700547|https://openalex.org/W1129280846,https://api.openalex.org/works/W4387881419/ngrams,https://api.openalex.org/works?filter=cites:W4387881419,2024-08-20T20:21:16.584225,2023-10-24,https://openalex.org/W4387881419,https://doi.org/10.1016/j.cretres.2023.105752,True,https://doi.org/10.1016/j.cretres.2023.105752,,https://openalex.org/S48852984,Cretaceous Research,0195-6671,0195-6671|1095-998X,False,False,True,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,Elsevier BV,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,True,hybrid,https://doi.org/10.1016/j.cretres.2023.105752,True,3140.0,USD,3140.0,doaj,3140.0,USD,3140.0,doaj,0.999175,True,True,95,97,154,,105752,105752,https://openalex.org/T10109,Paleoredox and Paleoproductivity Proxies,0.9987,https://openalex.org/subfields/1911,Paleontology,https://openalex.org/fields/19,Earth and Planetary Sciences,https://openalex.org/domains/3,Physical Sciences,True,https://doi.org/10.1016/j.cretres.2023.105752,,https://openalex.org/S48852984,Cretaceous Research,0195-6671,0195-6671|1095-998X,False,False,True,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/P4310320990,Elsevier BV,journal,cc-by,https://openalex.org/licenses/cc-by,publishedVersion,True,True,,,,,"A comprehensive bibliographic compilation of dozens of worldwide records of charophytes from the Barremian to early Aptian interval has been revisited aiming to gather the regional and global distribution data for the clavatoracean family. The compiled data were studied with the palaeontological statistics software PAST (PAleontological STatistics), using a cluster analysis. All analyses of the biogeographic data revealed a consistent separation of the Central Tethyan Archipelago (CTA) from other palaeogeographic areas, mainly the neighbouring Eurasian and American landmasses, based on the species richness of Family Clavatoraceae. The Central Tethyan Archipelago (CTA) is hence, proposed as a distinct bioprovince for Early Cretaceous charophytes, called the Clavatoracean Bioprovince, based on the abundance and especially the biodiversity of clavatoracean taxa (up to 26 taxa). Within the Archipelago, species distribution primarily shows a latitudinal pattern suggesting that the charophyte floras were subjected to climatic control. However, longitudinal relationships between areas in the eastern or western parts of the CTA were also found. In spite of these internal subdivisions of the Clavatoracean Bioprovince, the flux of populations between the islands must have been sufficiently strong to maintain taxonomic homogeneity within the archipelago throughout the time interval analysed. These biogeographic patterns are compared with those of non-marine ostracods for the same time interval, showing strong similarities and suggesting that they may be equivalent for other non-marine benthic organisms.",first|middle|middle|middle|last,"{'id': 'https://openalex.org/I59361560', 'display_name': 'Instituto Politécnico Nacional', 'ror': 'https://ror.org/059sp8j34', 'country_code': 'MX', 'type': 'education', 'lineage': ['https://openalex.org/I59361560']}|{'id': 'https://openalex.org/I4210149445', 'display_name': 'Institut Català de Paleontologia Miquel Crusafont', 'ror': 'https://ror.org/04qeh2h86', 'country_code': 'ES', 'type': 'archive', 'lineage': ['https://openalex.org/I4210149445', 'https://openalex.org/I4387153040']}|{'id': 'https://openalex.org/I123044942', 'display_name': 'Universitat Autònoma de Barcelona', 'ror': 'https://ror.org/052g8jq94', 'country_code': 'ES', 'type': 'education', 'lineage': ['https://openalex.org/I123044942']}|{'id': 'https://openalex.org/I71999127', 'display_name': 'Universitat de Barcelona', 'ror': 'https://ror.org/021018s57', 'country_code': 'ES', 'type': 'education', 'lineage': ['https://openalex.org/I71999127']}|{'id': 'https://openalex.org/I71999127', 'display_name': 'Universitat de Barcelona', 'ror': 'https://ror.org/021018s57', 'country_code': 'ES', 'type': 'education', 'lineage': ['https://openalex.org/I71999127']}|{'id': 'https://openalex.org/I4210149445', 'display_name': 'Institut Català de Paleontologia Miquel Crusafont', 'ror': 'https://ror.org/04qeh2h86', 'country_code': 'ES', 'type': 'archive', 'lineage': ['https://openalex.org/I4210149445', 'https://openalex.org/I4387153040']}|{'id': 'https://openalex.org/I123044942', 'display_name': 'Universitat Autònoma de Barcelona', 'ror': 'https://ror.org/052g8jq94', 'country_code': 'ES', 'type': 'education', 'lineage': ['https://openalex.org/I123044942']}|{'id': 'https://openalex.org/I71999127', 'display_name': 'Universitat de Barcelona', 'ror': 'https://ror.org/021018s57', 'country_code': 'ES', 'type': 'education', 'lineage': ['https://openalex.org/I71999127']}|{'id': 'https://openalex.org/I129774422', 'display_name': 'University of Vienna', 'ror': 'https://ror.org/03prydq77', 'country_code': 'AT', 'type': 'education', 'lineage': ['https://openalex.org/I129774422']}|{'id': 'https://openalex.org/I142899784', 'display_name': 'University of Sfax', 'ror': 'https://ror.org/04d4sd432', 'country_code': 'TN', 'type': 'education', 'lineage': ['https://openalex.org/I142899784']}|{'id': 'https://openalex.org/I63596082', 'display_name': 'Tunis El Manar University', 'ror': 'https://ror.org/029cgt552', 'country_code': 'TN', 'type': 'education', 'lineage': ['https://openalex.org/I63596082']}|{'id': 'https://openalex.org/I108714496', 'display_name': 'Tunis University', 'ror': 'https://ror.org/02q1spa57', 'country_code': 'TN', 'type': 'education', 'lineage': ['https://openalex.org/I108714496']}|{'id': 'https://openalex.org/I71999127', 'display_name': 'Universitat de Barcelona', 'ror': 'https://ror.org/021018s57', 'country_code': 'ES', 'type': 'education', 'lineage': ['https://openalex.org/I71999127']}",ES|MX|ES|ES|AT|TN|ES,False|True|False|False|False,Alba Vicente|Josep Sanjuan|Jordi Pérez-Cano|Khaled Trabelsi|Carles Martín-Closas,"Departament de Dinàmica de la Terra i de l'Oceà, Facultat de Ciències de la Terra, Universitat de Barcelona (UB), Martí i Franquès s/n, 08028, Barcelona, Catalonia, Spain|Institut Català de Paleontologia Miquel Crusafont, ICTA-ICP building, Universitat Autónoma de Barcelona, c/de les Columnes s/n, 08193, Cerdanyola del Vallès, Catalonia, Spain|Institut de Recerca de la Biodiversitat (IRBio), Universitat de Barcelona (UB), 08028 Barcelona, Catalonia, Spain|Instituto Politécnico Nacional, Avenida Instituto Politécnico Nacional s/n, Playa Palo de Sta Rita, 23096, La Paz, Baja California Sur, Mexico|Departament de Dinàmica de la Terra i de l'Oceà, Facultat de Ciències de la Terra, Universitat de Barcelona (UB), Martí i Franquès s/n, 08028, Barcelona, Catalonia, Spain|Institut de Recerca de la Biodiversitat (IRBio), Universitat de Barcelona (UB), 08028 Barcelona, Catalonia, Spain|Departament de Dinàmica de la Terra i de l'Oceà, Facultat de Ciències de la Terra, Universitat de Barcelona (UB), Martí i Franquès s/n, 08028, Barcelona, Catalonia, Spain|Departament de Mineralogia, Petrologia i Geologia Aplicada, Facultat de Ciències de la Terra, Universitat de Barcelona (UB), Martí i Franquès s/n, 08028, Barcelona, Catalonia, Spain|Institut Català de Paleontologia Miquel Crusafont, ICTA-ICP building, Universitat Autónoma de Barcelona, c/de les Columnes s/n, 08193, Cerdanyola del Vallès, Catalonia, Spain|Institut de Recerca de la Biodiversitat (IRBio), Universitat de Barcelona (UB), 08028 Barcelona, Catalonia, Spain|Department of Earth Sciences, Faculty of Sciences of Sfax, University of Sfax, 3038, Sfax, Tunisia|Department of Geology, Faculty of Earth Sciences, Geography and Astronomy, University of Vienna, Josef-Holaubek-Platz 2, 1090, Vienna, Austria|LR18ES07, Department of Earth Sciences, Faculty of Sciences of Tunis, University of Tunis El Manar II, 1068, Tunis, Tunisia|Departament de Dinàmica de la Terra i de l'Oceà, Facultat de Ciències de la Terra, Universitat de Barcelona (UB), Martí i Franquès s/n, 08028, Barcelona, Catalonia, Spain|Institut de Recerca de la Biodiversitat (IRBio), Universitat de Barcelona (UB), 08028 Barcelona, Catalonia, Spain","{'raw_affiliation_string': 'Instituto Politécnico Nacional, Avenida Instituto Politécnico Nacional s/n, Playa Palo de Sta Rita, 23096, La Paz, Baja California Sur, Mexico', 'institution_ids': ['https://openalex.org/I59361560']}|{'raw_affiliation_string': 'Institut Català de Paleontologia Miquel Crusafont, ICTA-ICP building, Universitat Autónoma de Barcelona, c/de les Columnes s/n, 08193, Cerdanyola del Vallès, Catalonia, Spain', 'institution_ids': ['https://openalex.org/I4210149445', 'https://openalex.org/I123044942']}|{'raw_affiliation_string': 'Institut de Recerca de la Biodiversitat (IRBio), Universitat de Barcelona (UB), 08028 Barcelona, Catalonia, Spain', 'institution_ids': ['https://openalex.org/I71999127']}|{'raw_affiliation_string': ""Departament de Dinàmica de la Terra i de l'Oceà, Facultat de Ciències de la Terra, Universitat de Barcelona (UB), Martí i Franquès s/n, 08028, Barcelona, Catalonia, Spain"", 'institution_ids': ['https://openalex.org/I71999127']}|{'raw_affiliation_string': 'Institut de Recerca de la Biodiversitat (IRBio), Universitat de Barcelona (UB), 08028 Barcelona, Catalonia, Spain', 'institution_ids': ['https://openalex.org/I71999127']}|{'raw_affiliation_string': ""Departament de Dinàmica de la Terra i de l'Oceà, Facultat de Ciències de la Terra, Universitat de Barcelona (UB), Martí i Franquès s/n, 08028, Barcelona, Catalonia, Spain"", 'institution_ids': ['https://openalex.org/I71999127']}|{'raw_affiliation_string': 'Institut Català de Paleontologia Miquel Crusafont, ICTA-ICP building, Universitat Autónoma de Barcelona, c/de les Columnes s/n, 08193, Cerdanyola del Vallès, Catalonia, Spain', 'institution_ids': ['https://openalex.org/I4210149445', 'https://openalex.org/I123044942']}|{'raw_affiliation_string': 'Institut de Recerca de la Biodiversitat (IRBio), Universitat de Barcelona (UB), 08028 Barcelona, Catalonia, Spain', 'institution_ids': ['https://openalex.org/I71999127']}|{'raw_affiliation_string': 'Departament de Mineralogia, Petrologia i Geologia Aplicada, Facultat de Ciències de la Terra, Universitat de Barcelona (UB), Martí i Franquès s/n, 08028, Barcelona, Catalonia, Spain', 'institution_ids': ['https://openalex.org/I71999127']}|{'raw_affiliation_string': ""Departament de Dinàmica de la Terra i de l'Oceà, Facultat de Ciències de la Terra, Universitat de Barcelona (UB), Martí i Franquès s/n, 08028, Barcelona, Catalonia, Spain"", 'institution_ids': ['https://openalex.org/I71999127']}|{'raw_affiliation_string': 'Department of Geology, Faculty of Earth Sciences, Geography and Astronomy, University of Vienna, Josef-Holaubek-Platz 2, 1090, Vienna, Austria', 'institution_ids': ['https://openalex.org/I129774422']}|{'raw_affiliation_string': 'Department of Earth Sciences, Faculty of Sciences of Sfax, University of Sfax, 3038, Sfax, Tunisia', 'institution_ids': ['https://openalex.org/I142899784']}|{'raw_affiliation_string': 'LR18ES07, Department of Earth Sciences, Faculty of Sciences of Tunis, University of Tunis El Manar II, 1068, Tunis, Tunisia', 'institution_ids': ['https://openalex.org/I63596082', 'https://openalex.org/I108714496']}|{'raw_affiliation_string': 'Institut de Recerca de la Biodiversitat (IRBio), Universitat de Barcelona (UB), 08028 Barcelona, Catalonia, Spain', 'institution_ids': ['https://openalex.org/I71999127']}|{'raw_affiliation_string': ""Departament de Dinàmica de la Terra i de l'Oceà, Facultat de Ciències de la Terra, Universitat de Barcelona (UB), Martí i Franquès s/n, 08028, Barcelona, Catalonia, Spain"", 'institution_ids': ['https://openalex.org/I71999127']}",https://openalex.org/A5039838893|https://openalex.org/A5056679580|https://openalex.org/A5068218610|https://openalex.org/A5012342702|https://openalex.org/A5053546137,Alba Vicente|Josep Sanjuan|Jordi Pérez-Cano|Khaled Trabelsi|Carles Martín–Closas,https://orcid.org/0000-0002-0313-7104|https://orcid.org/0000-0002-1275-6783|https://orcid.org/0000-0002-1782-5346|https://orcid.org/0000-0003-0207-9819|https://orcid.org/0000-0003-4349-738X,https://openalex.org/T10109|https://openalex.org/T10017|https://openalex.org/T10643,Paleoredox and Paleoproductivity Proxies|Climate Change and Paleoclimatology|Ecological Dynamics of Marine Environments,0.9987|0.9965|0.9959,https://openalex.org/subfields/1911|https://openalex.org/subfields/1902|https://openalex.org/subfields/1910,Paleontology|Atmospheric Science|Oceanography,https://openalex.org/fields/19|https://openalex.org/fields/19|https://openalex.org/fields/19,Earth and Planetary Sciences|Earth and Planetary Sciences|Earth and Planetary Sciences,https://openalex.org/domains/3|https://openalex.org/domains/3|https://openalex.org/domains/3,Physical Sciences|Physical Sciences|Physical Sciences,https://openalex.org/keywords/archipelago|https://openalex.org/keywords/aptian|https://openalex.org/keywords/paleoclimatology,Archipelago|Aptian|Paleoclimatology,0.79629767|0.71858704|0.457173,https://openalex.org/C204207459|https://openalex.org/C189473229|https://openalex.org/C12294951|https://openalex.org/C151730666|https://openalex.org/C123575903|https://openalex.org/C71640776|https://openalex.org/C53565203|https://openalex.org/C18903297|https://openalex.org/C130217890|https://openalex.org/C83042747|https://openalex.org/C205649164|https://openalex.org/C127313418|https://openalex.org/C86803240,https://www.wikidata.org/wiki/Q33837|https://www.wikidata.org/wiki/Q622265|https://www.wikidata.org/wiki/Q44626|https://www.wikidata.org/wiki/Q7205|https://www.wikidata.org/wiki/Q52106|https://www.wikidata.org/wiki/Q16521|https://www.wikidata.org/wiki/Q17146659|https://www.wikidata.org/wiki/Q7150|https://www.wikidata.org/wiki/Q47041|https://www.wikidata.org/wiki/Q686881|https://www.wikidata.org/wiki/Q1071|https://www.wikidata.org/wiki/Q1069|https://www.wikidata.org/wiki/Q420,Archipelago|Aptian|Cretaceous|Paleontology|Biogeography|Taxon|Species richness|Ecology|Biodiversity|Benthic zone|Geography|Geology|Biology,2|3|2|1|2|2|2|1|2|2|0|0|0,0.79629767|0.71858704|0.687555|0.67243737|0.62632394|0.4950015|0.48332238|0.4252439|0.42191094|0.41880485|0.4108066|0.39140686|0.22640225,True|True,https://doi.org/10.1016/j.cretres.2023.105752|https://ddd.uab.cat/record/284115,None|https://ddd.uab.cat/pub/artpub/2024/284115/S019566712300280X.pdf,cc-by|cc-by,https://openalex.org/licenses/cc-by|https://openalex.org/licenses/cc-by,publishedVersion|publishedVersion,True|True,True|True,https://openalex.org/S48852984|https://openalex.org/S4306400380,Cretaceous Research|Dipòsit Digital de Documents de la UAB (Universitat Autònoma de Barcelona),0195-6671|None,0195-6671|1095-998X|None,False|True,False|False,True|False,https://openalex.org/P4310320990|https://openalex.org/I123044942,Elsevier BV|Universitat Autònoma de Barcelona,https://openalex.org/P4310320990|https://openalex.org/I123044942,Elsevier BV|Universitat Autònoma de Barcelona,journal|repository,nan|nan,https://metadata.un.org/sdg/14,Life below water,0.88,,,,2024,2
